timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol,range,change
2026-02-07 11:00:00,0.999901,1.000004,0.9999,1.000003,126723,1770465599999,126714.577018,1039,81594,81587.7226300,0,USDCUSDT,0.00010399999999988196,0.01
2026-02-07 12:00:00,1.000004,1.000417,1.000003,1.000379,277392,1770469199999,277480.266385,2249,115839,115874.1244980,0,USDCUSDT,0.00041399999999991444,0.04
2026-02-07 13:00:00,1.000379,1.00038,1.000275,1.000275,117187,1770472799999,117220.934533,940,47273,47286.3385690,0,USDCUSDT,0.00010500000000002174,-0.01
2026-02-07 14:00:00,1.000275,1.000276,1.000275,1.000275,91826,1770476399999,91851.289973,947,37823,37833.4391480,0,USDCUSDT,9.999999999177334e-07,0.0
2026-02-07 15:00:00,1.000276,1.000336,1.000275,1.000276,176670,1770479999999,176724.637437,1020,80815,80839.0568000,0,USDCUSDT,6.0999999999866716e-05,0.0
2026-02-07 16:00:00,1.000275,1.000276,1.000002,1.00011,255133,1770483599999,255174.709122,1811,70815,70824.4889110,0,USDCUSDT,0.00027399999999988545,-0.02
2026-02-07 17:00:00,1.00011,1.000111,0.999999,0.999999,68991,1770487199999,68993.19586,1159,31499,31499.6766780,0,USDCUSDT,0.00011200000000000099,-0.01
2026-02-07 18:00:00,0.999999,1.0,0.999999,0.999999,87386,1770490799999,87385.965736,913,53122,53122.0000000,0,USDCUSDT,1.0000000000287557e-06,0.0
2026-02-07 19:00:00,1.0,1.0,0.999999,1.0,72361,1770494399999,72360.960743,783,33104,33104.0000000,0,USDCUSDT,1.0000000000287557e-06,0.0
2026-02-07 20:00:00,1.0,1.00009,0.999999,1.000089,112063,1770497999999,112068.36882,753,79133,79136.6077690,0,USDCUSDT,9.099999999995223e-05,0.01
2026-02-07 21:00:00,1.000089,1.00009,1.000066,1.000066,118885,1770501599999,118894.427074,770,22080,22081.5647130,0,USDCUSDT,2.4000000000024002e-05,-0.0
2026-02-07 22:00:00,1.000066,1.000067,1.0,1.0,46094,1770505199999,46096.264545,679,18960,18961.1101150,0,USDCUSDT,6.700000000003925e-05,-0.01
2026-02-07 23:00:00,1.000001,1.000001,0.999999,0.999999,84222,1770508799999,84222.003569,1060,36096,36096.0225020,0,USDCUSDT,1.999999999946489e-06,-0.0
2026-02-08 00:00:00,1.0,1.0,0.999999,0.999999,61835,1770512399999,61834.963213,936,25048,25048.0000000,0,USDCUSDT,1.0000000000287557e-06,-0.0
2026-02-08 01:00:00,0.999999,1.0,0.999999,0.999999,67521,1770515999999,67520.963768,520,31289,31289.0000000,0,USDCUSDT,1.0000000000287557e-06,0.0
2026-02-08 02:00:00,0.999999,1.000081,0.999999,1.000081,46876,1770519599999,46877.68084,595,28800,28800.9602350,0,USDCUSDT,8.20000000000265e-05,0.01
