timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol,change
2026-02-07 10:00:00,0.006263,0.006282,0.006208,0.00625,143776354.0,1770461999999,897451.276374,8585,73753515,460500.2750340,0,1000BONKUSDT,-0.21
2026-02-07 11:00:00,0.006249,0.006257,0.006224,0.00625,122738363.0,1770465599999,765632.079861,7889,57646401,359750.7387660,0,1000BONKUSDT,0.02
2026-02-07 12:00:00,0.006249,0.006471,0.006236,0.006399,457200531.0,1770469199999,2916593.296222,26703,228472836,1456739.0241990,0,1000BONKUSDT,2.4
2026-02-07 13:00:00,0.006399,0.006433,0.006305,0.006347,173226708.0,1770472799999,1100505.257951,12229,78905877,501727.6241730,0,1000BONKUSDT,-0.81
2026-02-07 14:00:00,0.006347,0.006353,0.006246,0.006258,203646588.0,1770476399999,1282715.475056,10340,75849986,477649.1352860,0,1000BONKUSDT,-1.4
2026-02-07 15:00:00,0.006258,0.006398,0.006246,0.006364,271753771.0,1770479999999,1723462.481383,13376,150914804,956854.2650530,0,1000BONKUSDT,1.69
2026-02-07 16:00:00,0.006365,0.006594,0.00633,0.006409,2718503098.0,1770483599999,17556662.495664,72998,1357914091,8772863.2048270,0,1000BONKUSDT,0.69
2026-02-07 17:00:00,0.006408,0.006444,0.006362,0.006411,152550982.0,1770487199999,976273.23305,9448,66636967,426692.5663820,0,1000BONKUSDT,0.05
2026-02-07 18:00:00,0.006411,0.006519,0.0064,0.006467,213990957.0,1770490799999,1383140.72078,10896,115309643,745180.5852780,0,1000BONKUSDT,0.87
2026-02-07 19:00:00,0.006466,0.006466,0.006407,0.006419,111754249.0,1770494399999,718413.959256,6679,59411559,381877.0237910,0,1000BONKUSDT,-0.73
2026-02-07 20:00:00,0.006419,0.006495,0.006416,0.00648,213464517.0,1770497999999,1377625.232991,8546,120144482,775329.5409070,0,1000BONKUSDT,0.95
2026-02-07 21:00:00,0.00648,0.006502,0.006433,0.006446,97940463.0,1770501599999,633336.515689,6017,39905618,258155.3811190,0,1000BONKUSDT,-0.52
2026-02-07 22:00:00,0.006445,0.006472,0.006421,0.006431,77461938.0,1770505199999,499111.972915,4921,29959421,193067.3834530,0,1000BONKUSDT,-0.22
2026-02-07 23:00:00,0.006431,0.00649,0.006391,0.006455,319617069.0,1770508799999,2059569.59481,12203,187313730,1207335.0969480,0,1000BONKUSDT,0.37
2026-02-08 00:00:00,0.006456,0.006463,0.006413,0.006429,146528696.0,1770512399999,942380.5549,7993,59764053,384412.6214670,0,1000BONKUSDT,-0.42
2026-02-08 01:00:00,0.006429,0.006469,0.006427,0.006453,100390401.0,1770515999999,647281.657159,6160,52739101,339938.9764940,0,1000BONKUSDT,0.37
2026-02-08 02:00:00,0.006452,0.006457,0.006374,0.0064,175241537.0,1770519599999,1123100.71676,8644,69528812,445857.1003050,0,1000BONKUSDT,-0.81
2026-02-08 03:00:00,0.006401,0.006412,0.006319,0.006341,260766378.0,1770523199999,1657919.048306,9567,94688820,602145.9713420,0,1000BONKUSDT,-0.94
2026-02-08 04:00:00,0.006341,0.00636,0.006309,0.006353,106908339.0,1770526799999,677882.260245,5360,53475250,339173.3563290,0,1000BONKUSDT,0.19
2026-02-08 05:00:00,0.006353,0.006367,0.006316,0.006327,62570737.0,1770530399999,396811.95932,4202,22619285,143485.6831440,0,1000BONKUSDT,-0.41
2026-02-08 06:00:00,0.006326,0.006348,0.006307,0.006316,69021972.0,1770533999999,436697.896637,4858,26450473,167374.0679140,0,1000BONKUSDT,-0.16
2026-02-08 07:00:00,0.006316,0.006334,0.006287,0.006332,100642085.0,1770537599999,634994.150018,5932,42816470,270210.1772680,0,1000BONKUSDT,0.25
2026-02-08 08:00:00,0.006332,0.006432,0.006307,0.006408,220433844.0,1770541199999,1404189.540425,14341,110768283,705995.3033820,0,1000BONKUSDT,1.2
2026-02-08 09:00:00,0.006408,0.006428,0.006337,0.006351,165577197.0,1770544799999,1057172.444453,9495,77715617,496002.9558600,0,1000BONKUSDT,-0.89
2026-02-08 10:00:00,0.006352,0.006385,0.006292,0.006316,121638168.0,1770548399999,769527.929925,7551,49161592,311076.6673160,0,1000BONKUSDT,-0.57
2026-02-08 11:00:00,0.006316,0.006427,0.006311,0.006418,242813550.0,1770551999999,1552005.548812,12511,136175061,870742.3455320,0,1000BONKUSDT,1.61
2026-02-08 12:00:00,0.00642,0.006423,0.006372,0.006413,202288983.0,1770555599999,1294678.057402,9850,105696011,676619.0596460,0,1000BONKUSDT,-0.11
2026-02-08 13:00:00,0.006414,0.006426,0.006374,0.006405,153565160.0,1770559199999,982276.236316,9048,69464209,444378.6026780,0,1000BONKUSDT,-0.14
2026-02-08 14:00:00,0.006405,0.006417,0.006367,0.006394,126376188.0,1770562799999,807754.061766,7069,50424124,322359.8071930,0,1000BONKUSDT,-0.17
2026-02-08 15:00:00,0.006392,0.006404,0.00629,0.006313,242303084.0,1770566399999,1534915.457847,11382,94316896,597643.8395090,0,1000BONKUSDT,-1.24
2026-02-08 16:00:00,0.006312,0.006331,0.006167,0.006196,270997983.0,1770569999999,1693492.035899,14104,118527275,740604.4310260,0,1000BONKUSDT,-1.84
2026-02-08 17:00:00,0.006195,0.006269,0.006192,0.006261,183101177.0,1770573599999,1142602.295501,9617,107451295,670688.0879090,0,1000BONKUSDT,1.07
2026-02-08 18:00:00,0.006262,0.006345,0.006256,0.006303,135529848.0,1770577199999,852454.442694,8566,65407220,411434.8727480,0,1000BONKUSDT,0.65
2026-02-08 19:00:00,0.006303,0.006357,0.006296,0.006348,92607493.0,1770580799999,586104.870955,5779,38726726,245048.7028730,0,1000BONKUSDT,0.71
2026-02-08 20:00:00,0.006348,0.00635,0.006252,0.006263,82355407.0,1770584399999,518133.53063,6522,32720258,205882.4443250,0,1000BONKUSDT,-1.34
2026-02-08 21:00:00,0.006263,0.006281,0.006205,0.006234,106407467.0,1770587999999,664788.189309,7448,45799678,286109.5805550,0,1000BONKUSDT,-0.46
2026-02-08 22:00:00,0.006234,0.006266,0.006217,0.006262,72745126.0,1770591599999,453785.818186,4930,37279217,232573.5337270,0,1000BONKUSDT,0.45
2026-02-08 23:00:00,0.006262,0.006392,0.006187,0.006251,339513334.0,1770595199999,2131380.264919,18511,170843362,1072969.4988050,0,1000BONKUSDT,-0.18
2026-02-09 00:00:00,0.006251,0.00627,0.0062,0.006248,240162544.0,1770598799999,1499281.087428,11028,141258342,882230.3138010,0,1000BONKUSDT,-0.05
2026-02-09 01:00:00,0.006248,0.006307,0.006202,0.006243,216507434.0,1770602399999,1352803.95237,11754,119752533,748507.9661300,0,1000BONKUSDT,-0.08
2026-02-09 02:00:00,0.006242,0.006303,0.006209,0.006251,173075393.0,1770605999999,1082113.299692,8642,81766957,511320.7767190,0,1000BONKUSDT,0.14
2026-02-09 03:00:00,0.006252,0.006316,0.006238,0.006303,230382436.0,1770609599999,1445100.515767,8975,114014314,715244.2969150,0,1000BONKUSDT,0.82
2026-02-09 04:00:00,0.006302,0.006302,0.006258,0.006264,88889555.0,1770613199999,557868.93554,5168,52216783,327744.9532350,0,1000BONKUSDT,-0.6
2026-02-09 05:00:00,0.006264,0.006311,0.00625,0.006298,125448321.0,1770616799999,788332.556536,5832,77325696,485914.0686590,0,1000BONKUSDT,0.54
2026-02-09 06:00:00,0.006297,0.006297,0.006216,0.006245,125886440.0,1770620399999,785599.023486,7036,65805886,410523.7060480,0,1000BONKUSDT,-0.83
2026-02-09 07:00:00,0.006244,0.006257,0.0062,0.006204,95209158.0,1770623999999,592951.650374,7974,44154799,275061.8420900,0,1000BONKUSDT,-0.64
2026-02-09 08:00:00,0.006202,0.006221,0.006102,0.006135,272486171.0,1770627599999,1677782.09661,12673,133476460,821975.8020700,0,1000BONKUSDT,-1.08
2026-02-09 09:00:00,0.006134,0.006147,0.006084,0.006094,164765909.0,1770631199999,1006930.869673,7835,69982209,427999.0923480,0,1000BONKUSDT,-0.65
2026-02-09 10:00:00,0.006093,0.006105,0.005981,0.00601,290936025.0,1770634799999,1754289.227415,13005,147097672,886599.4084600,0,1000BONKUSDT,-1.36
2026-02-09 11:00:00,0.006011,0.006062,0.006011,0.006041,127639621.0,1770638399999,770711.19726,7086,66901235,403943.5308070,0,1000BONKUSDT,0.5
