timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol,range,change
2026-02-07 11:00:00,0.0297,0.03,0.0286,0.029,101715621,1770465599999,2978468.7317,20346,44701538,1310185.3840000,0,ZAMAUSDT,0.0013999999999999985,-2.36
2026-02-07 12:00:00,0.029,0.03,0.0289,0.0296,66256592,1770469199999,1958385.3296,14103,35112000,1038567.9443000,0,ZAMAUSDT,0.0011000000000000003,2.07
2026-02-07 13:00:00,0.0295,0.0307,0.0295,0.0298,69134484,1770472799999,2077760.3782,15119,34436967,1035135.5387000,0,ZAMAUSDT,0.0012000000000000031,1.02
2026-02-07 14:00:00,0.0298,0.0305,0.0297,0.0303,63466901,1770476399999,1911722.1655,11944,33084129,996922.0367000,0,ZAMAUSDT,0.0007999999999999986,1.68
2026-02-07 15:00:00,0.0303,0.0311,0.0298,0.0303,81391966,1770479999999,2478501.6622,17396,37953213,1156277.8075000,0,ZAMAUSDT,0.001299999999999999,0.0
2026-02-07 16:00:00,0.0303,0.0308,0.0299,0.0305,61899025,1770483599999,1877220.5521,14440,31782629,964356.7285000,0,ZAMAUSDT,0.0009000000000000015,0.66
2026-02-07 17:00:00,0.0305,0.0309,0.0299,0.0299,42530876,1770487199999,1293829.6785,9216,18482736,563149.4081000,0,ZAMAUSDT,0.0010000000000000009,-1.97
2026-02-07 18:00:00,0.0299,0.0304,0.0297,0.0301,29967109,1770490799999,899574.4563,7864,16249807,488222.0618000,0,ZAMAUSDT,0.0006999999999999992,0.67
2026-02-07 19:00:00,0.0302,0.0302,0.0293,0.0294,25514103,1770494399999,756509.8098,7045,9656319,286497.5070000,0,ZAMAUSDT,0.0009000000000000015,-2.65
2026-02-07 20:00:00,0.0295,0.0301,0.0293,0.03,29673912,1770497999999,879535.3641,6305,17108129,507608.5851000,0,ZAMAUSDT,0.0007999999999999986,1.69
2026-02-07 21:00:00,0.03,0.03,0.0294,0.0298,16172695,1770501599999,480300.8909,4520,7579018,225270.5114000,0,ZAMAUSDT,0.0005999999999999998,-0.67
2026-02-07 22:00:00,0.0298,0.0301,0.0296,0.0298,15631075,1770505199999,466371.8736,4426,8071037,241008.4656000,0,ZAMAUSDT,0.000499999999999997,0.0
2026-02-07 23:00:00,0.0299,0.0299,0.0296,0.0298,17140549,1770508799999,510465.7414,3741,7783883,232051.3067000,0,ZAMAUSDT,0.0002999999999999982,-0.33
