timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol,range,change
2026-02-07 11:00:00,0.022564,0.023557,0.022324,0.023231,142489340,1770465599999,3275445.785218,72050,78018019,1794337.4294600,0,SKRUSDT,0.0012330000000000015,2.96
2026-02-07 12:00:00,0.023234,0.023987,0.022792,0.023109,169934514,1770469199999,3987341.761881,85651,85203414,2000568.2835010,0,SKRUSDT,0.0011950000000000016,-0.54
2026-02-07 13:00:00,0.02311,0.023222,0.021763,0.021992,175155488,1770472799999,3897627.384357,77439,80599032,1795151.0710660,0,SKRUSDT,0.0014589999999999985,-4.84
2026-02-07 14:00:00,0.021991,0.022719,0.021653,0.021855,121706012,1770476399999,2694818.143049,61716,58133397,1289462.1702480,0,SKRUSDT,0.001066000000000001,-0.62
2026-02-07 15:00:00,0.021848,0.022784,0.0215,0.02266,156243154,1770479999999,3445115.992537,72814,80129024,1767649.5515930,0,SKRUSDT,0.0012840000000000004,3.72
2026-02-07 16:00:00,0.022661,0.023061,0.022374,0.02259,179751416,1770483599999,4094736.7006,86107,88325248,2013000.4392530,0,SKRUSDT,0.0006870000000000001,-0.31
2026-02-07 17:00:00,0.022592,0.0234,0.022558,0.023116,69625844,1770487199999,1601128.895101,45940,39293488,903363.0867970,0,SKRUSDT,0.000841999999999999,2.32
2026-02-07 18:00:00,0.023116,0.023798,0.022852,0.0234,78921081,1770490799999,1840719.352806,46943,38657641,903087.4263260,0,SKRUSDT,0.0009459999999999989,1.23
2026-02-07 19:00:00,0.0234,0.023576,0.023012,0.023306,60331208,1770494399999,1402871.892801,42068,28781265,669438.8458750,0,SKRUSDT,0.0005639999999999985,-0.4
2026-02-07 20:00:00,0.023305,0.023662,0.022833,0.023465,65547484,1770497999999,1518105.107056,42198,32290943,747853.6982230,0,SKRUSDT,0.0008289999999999999,0.69
2026-02-07 21:00:00,0.023465,0.023717,0.02321,0.023378,47708847,1770501599999,1118661.654813,33481,22791199,534578.0534830,0,SKRUSDT,0.000506999999999997,-0.37
2026-02-07 22:00:00,0.023378,0.023696,0.023331,0.023449,30345026,1770505199999,713692.458093,17503,15224140,358108.4036150,0,SKRUSDT,0.00036499999999999727,0.3
2026-02-07 23:00:00,0.023449,0.02443,0.023427,0.0241,117613547,1770508799999,2822930.851249,68485,60094511,1442388.8659720,0,SKRUSDT,0.0010030000000000004,2.78
2026-02-08 00:00:00,0.024101,0.024495,0.023421,0.023425,95662726,1770512399999,2294400.907123,65975,44192434,1060387.3536390,0,SKRUSDT,0.0010739999999999986,-2.8
2026-02-08 01:00:00,0.023426,0.023921,0.022878,0.022972,105494925,1770515999999,2462825.507297,66579,48196779,1126325.0548470,0,SKRUSDT,0.0010430000000000023,-1.94
2026-02-08 02:00:00,0.022971,0.023299,0.022716,0.022922,75658975,1770519599999,1743007.076622,48866,35281388,813128.5322570,0,SKRUSDT,0.0005830000000000002,-0.21
2026-02-08 03:00:00,0.022924,0.022937,0.022196,0.022305,69174489,1770523199999,1555936.103208,43874,33667915,756898.4691110,0,SKRUSDT,0.0007409999999999986,-2.7
2026-02-08 04:00:00,0.022305,0.023082,0.02224,0.022983,58952980,1770526799999,1334188.685615,38866,32260090,729783.3547380,0,SKRUSDT,0.000841999999999999,3.04
2026-02-08 05:00:00,0.022981,0.0245,0.02294,0.024222,123107986,1770530399999,2921789.815765,69555,64749052,1536483.3473480,0,SKRUSDT,0.0015600000000000024,5.4
2026-02-08 06:00:00,0.024222,0.024699,0.023418,0.023536,117885981,1770533999999,2838573.180482,70810,55004068,1325739.3092620,0,SKRUSDT,0.0012809999999999974,-2.83
