SYMBOL,TIMESTAMP,TYPE,PRICE,RSI,SMA200,ATR,REASON,PROFIT
EUR/USD,2024-08-14 02:00,SELL,1.0995,0,0,0,CLOSED_5_TRADES_PNL_$-16.34,0.0
EUR/USD,2024-08-14 03:00,SELL,1.0995,0,0,0,CLOSED_5_TRADES_PNL_$-16.34,0.0
EUR/USD,2024-08-14 04:00,SELL,1.0994,0,0,0,CLOSED_5_TRADES_PNL_$-16.28,0.0
EUR/USD,2024-08-14 05:00,SELL,1.0994,0,0,0,CLOSED_5_TRADES_PNL_$-16.28,0.0
EUR/USD,2024-08-14 06:00,SELL,1.0995,0,0,0,CLOSED_5_TRADES_PNL_$-16.34,0.0
EUR/USD,2024-08-14 07:00,SELL,1.0994,0,0,0,CLOSED_5_TRADES_PNL_$-16.28,0.0
EUR/USD,2024-08-14 08:00,SELL,1.1004,0,0,0,CLOSED_5_TRADES_PNL_$-16.74,0.0
EUR/USD,2024-08-14 09:00,SELL,1.1010,0,0,0,CLOSED_5_TRADES_PNL_$-17.02,0.0
EUR/USD,2024-08-14 10:00,SELL,1.1022,0,0,0,CLOSED_5_TRADES_PNL_$-17.59,0.0
EUR/USD,2024-08-14 11:00,SELL,1.1029,0,0,0,CLOSED_5_TRADES_PNL_$-17.93,0.0
EUR/USD,2024-08-14 12:00,SELL,1.1025,0,0,0,CLOSED_5_TRADES_PNL_$-17.76,0.0
EUR/USD,2024-08-14 13:00,SELL,1.1025,0,0,0,CLOSED_5_TRADES_PNL_$-17.76,0.0
EUR/USD,2024-08-14 14:00,SELL,1.1024,0,0,0,CLOSED_5_TRADES_PNL_$-17.70,0.0
EUR/USD,2024-08-14 15:00,SELL,1.1041,0,0,0,CLOSED_8_TRADES_PNL_$-27.55,0.0
EUR/USD,2024-08-14 16:00,SELL,1.1039,0,0,0,CLOSED_5_TRADES_PNL_$-18.39,0.0
EUR/USD,2024-08-14 17:00,SELL,1.1027,0,0,0,CLOSED_5_TRADES_PNL_$-17.82,0.0
EUR/USD,2024-08-14 18:00,SELL,1.1022,0,0,0,CLOSED_5_TRADES_PNL_$-17.59,0.0
EUR/USD,2024-08-14 19:00,SELL,1.1018,0,0,0,CLOSED_5_TRADES_PNL_$-17.42,0.0
EUR/USD,2024-08-14 20:00,SELL,1.1019,0,0,0,CLOSED_5_TRADES_PNL_$-17.48,0.0
EUR/USD,2024-08-14 21:00,SELL,1.1016,0,0,0,CLOSED_5_TRADES_PNL_$-17.31,0.0
EUR/USD,2024-08-14 22:00,SELL,1.1016,0,0,0,CLOSED_5_TRADES_PNL_$-17.31,0.0
EUR/USD,2024-08-14 23:00,SELL,1.1016,0,0,0,CLOSED_5_TRADES_PNL_$-17.31,0.0
EUR/USD,2024-08-15 00:00,SELL,1.1016,0,0,0,CLOSED_5_TRADES_PNL_$-17.31,0.0
EUR/USD,2024-08-15 01:00,SELL,1.1014,0,0,0,CLOSED_5_TRADES_PNL_$-17.25,0.0
EUR/USD,2024-08-15 02:00,SELL,1.1013,0,0,0,CLOSED_5_TRADES_PNL_$-17.19,0.0
EUR/USD,2024-08-15 03:00,SELL,1.1010,0,0,0,CLOSED_5_TRADES_PNL_$-17.02,0.0
EUR/USD,2024-08-15 04:00,SELL,1.1012,0,0,0,CLOSED_5_TRADES_PNL_$-17.13,0.0
EUR/USD,2024-08-15 05:00,SELL,1.1011,0,0,0,CLOSED_5_TRADES_PNL_$-17.08,0.0
EUR/USD,2024-08-15 06:00,SELL,1.1014,0,0,0,CLOSED_5_TRADES_PNL_$-17.25,0.0
EUR/USD,2024-08-15 07:00,SELL,1.1012,0,0,0,CLOSED_5_TRADES_PNL_$-17.13,0.0
EUR/USD,2024-08-15 08:00,SELL,1.1018,0,0,0,CLOSED_5_TRADES_PNL_$-17.42,0.0
EUR/USD,2024-08-15 09:00,SELL,1.1017,0,0,0,CLOSED_5_TRADES_PNL_$-17.36,0.0
EUR/USD,2024-08-15 10:00,SELL,1.1010,0,0,0,CLOSED_5_TRADES_PNL_$-17.02,0.0
EUR/USD,2024-08-15 11:00,SELL,1.1014,0,0,0,CLOSED_5_TRADES_PNL_$-17.25,0.0
EUR/USD,2024-08-15 12:00,SELL,1.1013,0,0,0,CLOSED_5_TRADES_PNL_$-17.19,0.0
EUR/USD,2024-08-15 13:00,SELL,1.1016,0,0,0,CLOSED_5_TRADES_PNL_$-17.31,0.0
EUR/USD,2024-08-15 14:00,SELL,1.0960,0,0,0,CLOSED_3_TRADES_PNL_$-9.07,0.0
EUR/USD,2024-08-15 15:00,SELL,1.0970,0,0,0,CLOSED_4_TRADES_PNL_$-12.37,0.0
EUR/USD,2024-08-15 16:00,SELL,1.0985,0,0,0,CLOSED_4_TRADES_PNL_$-12.96,0.0
EUR/USD,2024-08-15 17:00,SELL,1.0988,0,0,0,CLOSED_4_TRADES_PNL_$-13.05,0.0
EUR/USD,2024-08-15 18:00,SELL,1.0982,0,0,0,CLOSED_4_TRADES_PNL_$-12.83,0.0
EUR/USD,2024-08-15 19:00,SELL,1.0977,0,0,0,CLOSED_4_TRADES_PNL_$-12.65,0.0
EUR/USD,2024-08-15 20:00,SELL,1.0981,0,0,0,CLOSED_4_TRADES_PNL_$-12.78,0.0
EUR/USD,2024-08-15 21:00,SELL,1.0977,0,0,0,CLOSED_4_TRADES_PNL_$-12.65,0.0
EUR/USD,2024-08-15 22:00,SELL,1.0976,0,0,0,CLOSED_4_TRADES_PNL_$-12.60,0.0
EUR/USD,2024-08-15 23:00,SELL,1.0975,0,0,0,CLOSED_4_TRADES_PNL_$-12.55,0.0
EUR/USD,2024-08-16 00:00,SELL,1.0976,0,0,0,CLOSED_4_TRADES_PNL_$-12.60,0.0
EUR/USD,2024-08-16 01:00,SELL,1.0976,0,0,0,CLOSED_4_TRADES_PNL_$-12.60,0.0
EUR/USD,2024-08-16 02:00,SELL,1.0978,0,0,0,CLOSED_4_TRADES_PNL_$-12.69,0.0
EUR/USD,2024-08-16 03:00,SELL,1.0984,0,0,0,CLOSED_4_TRADES_PNL_$-12.92,0.0
EUR/USD,2024-08-16 04:00,SELL,1.0984,0,0,0,CLOSED_4_TRADES_PNL_$-12.92,0.0
EUR/USD,2024-08-16 05:00,SELL,1.0979,0,0,0,CLOSED_4_TRADES_PNL_$-12.74,0.0
EUR/USD,2024-08-16 06:00,SELL,1.0985,0,0,0,CLOSED_4_TRADES_PNL_$-12.96,0.0
EUR/USD,2024-08-16 07:00,SELL,1.0989,0,0,0,CLOSED_4_TRADES_PNL_$-13.10,0.0
EUR/USD,2024-08-16 08:00,SELL,1.0984,0,0,0,CLOSED_4_TRADES_PNL_$-12.92,0.0
EUR/USD,2024-08-16 09:00,SELL,1.0988,0,0,0,CLOSED_4_TRADES_PNL_$-13.05,0.0
EUR/USD,2024-08-16 10:00,SELL,1.0984,0,0,0,CLOSED_4_TRADES_PNL_$-12.92,0.0
EUR/USD,2024-08-16 11:00,SELL,1.0993,0,0,0,CLOSED_4_TRADES_PNL_$-13.24,0.0
EUR/USD,2024-08-16 12:00,SELL,1.0997,0,0,0,CLOSED_5_TRADES_PNL_$-16.45,0.0
EUR/USD,2024-08-16 13:00,SELL,1.0995,0,0,0,CLOSED_5_TRADES_PNL_$-16.34,0.0
EUR/USD,2024-08-16 14:00,SELL,1.0997,0,0,0,CLOSED_5_TRADES_PNL_$-16.45,0.0
EUR/USD,2024-08-16 15:00,SELL,1.1005,0,0,0,CLOSED_5_TRADES_PNL_$-16.79,0.0
EUR/USD,2024-08-16 16:00,SELL,1.0994,0,0,0,CLOSED_5_TRADES_PNL_$-16.28,0.0
EUR/USD,2024-08-16 17:00,SELL,1.0999,0,0,0,CLOSED_5_TRADES_PNL_$-16.51,0.0
EUR/USD,2024-08-16 18:00,SELL,1.1007,0,0,0,CLOSED_5_TRADES_PNL_$-16.91,0.0
EUR/USD,2024-08-16 19:00,SELL,1.1016,0,0,0,CLOSED_5_TRADES_PNL_$-17.31,0.0
EUR/USD,2024-08-16 20:00,SELL,1.1024,0,0,0,CLOSED_5_TRADES_PNL_$-17.70,0.0
EUR/USD,2024-08-16 21:00,SELL,1.1028,0,0,0,CLOSED_5_TRADES_PNL_$-17.88,0.0
EUR/USD,2024-08-16 22:00,SELL,1.1030,0,0,0,CLOSED_5_TRADES_PNL_$-17.99,0.0
EUR/USD,2024-08-16 23:00,SELL,1.1031,0,0,0,CLOSED_5_TRADES_PNL_$-18.05,0.0
EUR/USD,2024-08-19 01:00,SELL,1.1028,0,0,0,CLOSED_5_TRADES_PNL_$-17.88,0.0
EUR/USD,2024-08-19 02:00,SELL,1.1035,0,0,0,CLOSED_5_TRADES_PNL_$-18.22,0.0
EUR/USD,2024-08-19 03:00,SELL,1.1035,0,0,0,CLOSED_5_TRADES_PNL_$-18.22,0.0
EUR/USD,2024-08-19 04:00,SELL,1.1034,0,0,0,CLOSED_5_TRADES_PNL_$-18.16,0.0
EUR/USD,2024-08-19 05:00,SELL,1.1042,0,0,0,CLOSED_10_TRADES_PNL_$-33.65,0.0
EUR/USD,2024-08-19 06:00,SELL,1.1042,0,0,0,CLOSED_10_TRADES_PNL_$-33.65,0.0
EUR/USD,2024-08-19 07:00,SELL,1.1051,0,0,0,CLOSED_12_TRADES_PNL_$-40.59,0.0
EUR/USD,2024-08-19 08:00,SELL,1.1045,0,0,0,CLOSED_12_TRADES_PNL_$-39.91,0.0
EUR/USD,2024-08-19 09:00,SELL,1.1046,0,0,0,CLOSED_12_TRADES_PNL_$-40.04,0.0
EUR/USD,2024-08-19 10:00,SELL,1.1041,0,0,0,CLOSED_8_TRADES_PNL_$-27.55,0.0
EUR/USD,2024-08-19 11:00,SELL,1.1038,0,0,0,CLOSED_5_TRADES_PNL_$-18.33,0.0
EUR/USD,2024-08-19 12:00,SELL,1.1040,0,0,0,CLOSED_8_TRADES_PNL_$-27.46,0.0
EUR/USD,2024-08-19 13:00,SELL,1.1046,0,0,0,CLOSED_12_TRADES_PNL_$-40.04,0.0
EUR/USD,2024-08-19 14:00,SELL,1.1041,0,0,0,CLOSED_8_TRADES_PNL_$-27.55,0.0
EUR/USD,2024-08-19 15:00,SELL,1.1047,0,0,0,CLOSED_12_TRADES_PNL_$-40.18,0.0
EUR/USD,2024-08-19 16:00,SELL,1.1068,0,0,0,CLOSED_12_TRADES_PNL_$-42.51,0.0
EUR/USD,2024-08-19 17:00,SELL,1.1073,0,0,0,CLOSED_12_TRADES_PNL_$-43.06,0.0
EUR/USD,2024-08-19 18:00,SELL,1.1077,0,0,0,CLOSED_12_TRADES_PNL_$-43.48,0.0
EUR/USD,2024-08-19 19:00,SELL,1.1079,0,0,0,CLOSED_12_TRADES_PNL_$-43.75,0.0
EUR/USD,2024-08-19 20:00,SELL,1.1085,0,0,0,CLOSED_12_TRADES_PNL_$-44.44,0.0
EUR/USD,2024-08-19 21:00,SELL,1.1086,0,0,0,CLOSED_12_TRADES_PNL_$-44.58,0.0
EUR/USD,2024-08-19 22:00,SELL,1.1089,0,0,0,CLOSED_12_TRADES_PNL_$-44.85,0.0
EUR/USD,2024-08-19 23:00,SELL,1.1086,0,0,0,CLOSED_12_TRADES_PNL_$-44.58,0.0
EUR/USD,2024-08-20 00:00,SELL,1.1088,0,0,0,CLOSED_12_TRADES_PNL_$-44.72,0.0
EUR/USD,2024-08-20 01:00,SELL,1.1089,0,0,0,CLOSED_12_TRADES_PNL_$-44.85,0.0
EUR/USD,2024-08-20 02:00,SELL,1.1085,0,0,0,CLOSED_12_TRADES_PNL_$-44.44,0.0
EUR/USD,2024-08-20 03:00,SELL,1.1088,0,0,0,CLOSED_12_TRADES_PNL_$-44.72,0.0
EUR/USD,2024-08-20 04:00,SELL,1.1079,0,0,0,CLOSED_12_TRADES_PNL_$-43.75,0.0
EUR/USD,2024-08-20 05:00,SELL,1.1079,0,0,0,CLOSED_12_TRADES_PNL_$-43.75,0.0
EUR/USD,2024-08-20 06:00,SELL,1.1080,0,0,0,CLOSED_12_TRADES_PNL_$-43.89,0.0
EUR/USD,2024-08-20 07:00,SELL,1.1079,0,0,0,CLOSED_12_TRADES_PNL_$-43.75,0.0
EUR/USD,2024-08-20 08:00,SELL,1.1085,0,0,0,CLOSED_12_TRADES_PNL_$-44.44,0.0
EUR/USD,2024-08-20 09:00,SELL,1.1089,0,0,0,CLOSED_12_TRADES_PNL_$-44.85,0.0
EUR/USD,2024-08-20 10:00,SELL,1.1083,0,0,0,CLOSED_12_TRADES_PNL_$-44.16,0.0
EUR/USD,2024-08-20 11:00,SELL,1.1078,0,0,0,CLOSED_12_TRADES_PNL_$-43.61,0.0
EUR/USD,2024-08-20 12:00,SELL,1.1085,0,0,0,CLOSED_12_TRADES_PNL_$-44.44,0.0
EUR/USD,2024-08-20 13:00,SELL,1.1085,0,0,0,CLOSED_12_TRADES_PNL_$-44.44,0.0
EUR/USD,2024-08-20 14:00,SELL,1.1101,0,0,0,CLOSED_12_TRADES_PNL_$-46.24,0.0
EUR/USD,2024-08-20 15:00,SELL,1.1104,0,0,0,CLOSED_12_TRADES_PNL_$-46.51,0.0
EUR/USD,2024-08-20 16:00,SELL,1.1115,0,0,0,CLOSED_13_TRADES_PNL_$-50.83,0.0
EUR/USD,2024-08-20 17:00,SELL,1.1109,0,0,0,CLOSED_13_TRADES_PNL_$-50.08,0.0
EUR/USD,2024-08-20 18:00,SELL,1.1117,0,0,0,CLOSED_13_TRADES_PNL_$-51.13,0.0
EUR/USD,2024-08-20 19:00,SELL,1.1120,0,0,0,CLOSED_13_TRADES_PNL_$-51.43,0.0
EUR/USD,2024-08-20 20:00,SELL,1.1123,0,0,0,CLOSED_13_TRADES_PNL_$-51.88,0.0
EUR/USD,2024-08-20 21:00,SELL,1.1127,0,0,0,CLOSED_13_TRADES_PNL_$-52.33,0.0
EUR/USD,2024-08-20 22:00,SELL,1.1133,0,0,0,CLOSED_13_TRADES_PNL_$-53.08,0.0
EUR/USD,2024-08-20 23:00,SELL,1.1133,0,0,0,CLOSED_13_TRADES_PNL_$-53.08,0.0
EUR/USD,2024-08-21 00:00,SELL,1.1132,0,0,0,CLOSED_13_TRADES_PNL_$-52.93,0.0
EUR/USD,2024-08-21 01:00,SELL,1.1131,0,0,0,CLOSED_13_TRADES_PNL_$-52.78,0.0
EUR/USD,2024-08-21 02:00,SELL,1.1131,0,0,0,CLOSED_13_TRADES_PNL_$-52.78,0.0
EUR/USD,2024-08-21 03:00,SELL,1.1125,0,0,0,CLOSED_13_TRADES_PNL_$-52.03,0.0
EUR/USD,2024-08-21 04:00,SELL,1.1125,0,0,0,CLOSED_13_TRADES_PNL_$-52.03,0.0
EUR/USD,2024-08-21 05:00,SELL,1.1125,0,0,0,CLOSED_13_TRADES_PNL_$-52.03,0.0
EUR/USD,2024-08-21 06:00,SELL,1.1122,0,0,0,CLOSED_13_TRADES_PNL_$-51.73,0.0
EUR/USD,2024-08-21 07:00,SELL,1.1121,0,0,0,CLOSED_13_TRADES_PNL_$-51.58,0.0
EUR/USD,2024-08-21 08:00,SELL,1.1121,0,0,0,CLOSED_13_TRADES_PNL_$-51.58,0.0
EUR/USD,2024-08-21 09:00,SELL,1.1117,0,0,0,CLOSED_13_TRADES_PNL_$-51.13,0.0
EUR/USD,2024-08-21 10:00,SELL,1.1122,0,0,0,CLOSED_13_TRADES_PNL_$-51.73,0.0
EUR/USD,2024-08-21 11:00,SELL,1.1120,0,0,0,CLOSED_13_TRADES_PNL_$-51.43,0.0
EUR/USD,2024-08-21 12:00,SELL,1.1128,0,0,0,CLOSED_13_TRADES_PNL_$-52.48,0.0
EUR/USD,2024-08-21 13:00,SELL,1.1119,0,0,0,CLOSED_13_TRADES_PNL_$-51.28,0.0
EUR/USD,2024-08-21 14:00,SELL,1.1128,0,0,0,CLOSED_13_TRADES_PNL_$-52.48,0.0
EUR/USD,2024-08-21 15:00,SELL,1.1120,0,0,0,CLOSED_13_TRADES_PNL_$-51.43,0.0
EUR/USD,2024-08-21 16:00,SELL,1.1128,0,0,0,CLOSED_13_TRADES_PNL_$-52.48,0.0
EUR/USD,2024-08-21 17:00,SELL,1.1146,0,0,0,CLOSED_13_TRADES_PNL_$-54.59,0.0
EUR/USD,2024-08-21 18:00,SELL,1.1150,0,0,0,CLOSED_13_TRADES_PNL_$-55.05,0.0
EUR/USD,2024-08-21 19:00,SELL,1.1159,0,0,0,CLOSED_13_TRADES_PNL_$-56.25,0.0
EUR/USD,2024-08-21 20:00,SELL,1.1164,0,0,0,CLOSED_13_TRADES_PNL_$-56.86,0.0
EUR/USD,2024-08-21 21:00,SELL,1.1156,0,0,0,CLOSED_13_TRADES_PNL_$-55.80,0.0
EUR/USD,2024-08-21 22:00,SELL,1.1153,0,0,0,CLOSED_13_TRADES_PNL_$-55.50,0.0
EUR/USD,2024-08-21 23:00,SELL,1.1153,0,0,0,CLOSED_13_TRADES_PNL_$-55.50,0.0
EUR/USD,2024-08-22 00:00,SELL,1.1159,0,0,0,CLOSED_13_TRADES_PNL_$-56.25,0.0
EUR/USD,2024-08-22 01:00,SELL,1.1159,0,0,0,CLOSED_13_TRADES_PNL_$-56.25,0.0
EUR/USD,2024-08-22 02:00,SELL,1.1151,0,0,0,CLOSED_13_TRADES_PNL_$-55.20,0.0
EUR/USD,2024-08-22 03:00,SELL,1.1147,0,0,0,CLOSED_13_TRADES_PNL_$-54.74,0.0
EUR/USD,2024-08-22 04:00,SELL,1.1147,0,0,0,CLOSED_13_TRADES_PNL_$-54.74,0.0
EUR/USD,2024-08-22 05:00,SELL,1.1148,0,0,0,CLOSED_13_TRADES_PNL_$-54.89,0.0
EUR/USD,2024-08-22 06:00,SELL,1.1147,0,0,0,CLOSED_13_TRADES_PNL_$-54.74,0.0
EUR/USD,2024-08-22 07:00,SELL,1.1147,0,0,0,CLOSED_13_TRADES_PNL_$-54.74,0.0
EUR/USD,2024-08-22 08:00,SELL,1.1153,0,0,0,CLOSED_13_TRADES_PNL_$-55.50,0.0
EUR/USD,2024-08-22 09:00,SELL,1.1140,0,0,0,CLOSED_13_TRADES_PNL_$-53.84,0.0
EUR/USD,2024-08-22 10:00,SELL,1.1146,0,0,0,CLOSED_13_TRADES_PNL_$-54.59,0.0
EUR/USD,2024-08-22 11:00,SELL,1.1143,0,0,0,CLOSED_13_TRADES_PNL_$-54.29,0.0
EUR/USD,2024-08-22 12:00,SELL,1.1150,0,0,0,CLOSED_13_TRADES_PNL_$-55.05,0.0
EUR/USD,2024-08-22 13:00,SELL,1.1141,0,0,0,CLOSED_13_TRADES_PNL_$-53.99,0.0
EUR/USD,2024-08-22 14:00,SELL,1.1145,0,0,0,CLOSED_13_TRADES_PNL_$-54.44,0.0
EUR/USD,2024-08-22 15:00,SELL,1.1125,0,0,0,CLOSED_13_TRADES_PNL_$-52.03,0.0
EUR/USD,2024-08-22 16:00,SELL,1.1119,0,0,0,CLOSED_13_TRADES_PNL_$-51.28,0.0
EUR/USD,2024-08-22 17:00,SELL,1.1119,0,0,0,CLOSED_13_TRADES_PNL_$-51.28,0.0
EUR/USD,2024-08-22 18:00,SELL,1.1114,0,0,0,CLOSED_13_TRADES_PNL_$-50.68,0.0
EUR/USD,2024-08-22 19:00,SELL,1.1107,0,0,0,CLOSED_12_TRADES_PNL_$-46.93,0.0
EUR/USD,2024-08-22 20:00,SELL,1.1114,0,0,0,CLOSED_13_TRADES_PNL_$-50.68,0.0
EUR/USD,2024-08-22 21:00,SELL,1.1111,0,0,0,CLOSED_13_TRADES_PNL_$-50.38,0.0
EUR/USD,2024-08-22 22:00,SELL,1.1116,0,0,0,CLOSED_13_TRADES_PNL_$-50.98,0.0
EUR/USD,2024-08-22 23:00,SELL,1.1116,0,0,0,CLOSED_13_TRADES_PNL_$-50.98,0.0
EUR/USD,2024-08-23 00:00,SELL,1.1117,0,0,0,CLOSED_13_TRADES_PNL_$-51.13,0.0
EUR/USD,2024-08-23 01:00,SELL,1.1120,0,0,0,CLOSED_13_TRADES_PNL_$-51.43,0.0
EUR/USD,2024-08-23 02:00,SELL,1.1122,0,0,0,CLOSED_13_TRADES_PNL_$-51.73,0.0
EUR/USD,2024-08-23 03:00,SELL,1.1131,0,0,0,CLOSED_13_TRADES_PNL_$-52.78,0.0
EUR/USD,2024-08-23 04:00,SELL,1.1130,0,0,0,CLOSED_13_TRADES_PNL_$-52.63,0.0
EUR/USD,2024-08-23 05:00,SELL,1.1128,0,0,0,CLOSED_13_TRADES_PNL_$-52.48,0.0
EUR/USD,2024-08-23 06:00,SELL,1.1131,0,0,0,CLOSED_13_TRADES_PNL_$-52.78,0.0
EUR/USD,2024-08-23 07:00,SELL,1.1130,0,0,0,CLOSED_13_TRADES_PNL_$-52.63,0.0
EUR/USD,2024-08-23 08:00,SELL,1.1132,0,0,0,CLOSED_13_TRADES_PNL_$-52.93,0.0
EUR/USD,2024-08-23 09:00,SELL,1.1122,0,0,0,CLOSED_13_TRADES_PNL_$-51.73,0.0
EUR/USD,2024-08-23 10:00,SELL,1.1126,0,0,0,CLOSED_13_TRADES_PNL_$-52.18,0.0
EUR/USD,2024-08-23 11:00,SELL,1.1120,0,0,0,CLOSED_13_TRADES_PNL_$-51.43,0.0
EUR/USD,2024-08-23 12:00,SELL,1.1123,0,0,0,CLOSED_13_TRADES_PNL_$-51.88,0.0
EUR/USD,2024-08-23 13:00,SELL,1.1123,0,0,0,CLOSED_13_TRADES_PNL_$-51.88,0.0
EUR/USD,2024-08-23 14:00,SELL,1.1119,0,0,0,CLOSED_13_TRADES_PNL_$-51.28,0.0
EUR/USD,2024-08-23 15:00,SELL,1.1117,0,0,0,CLOSED_13_TRADES_PNL_$-51.13,0.0
EUR/USD,2024-08-23 16:00,SELL,1.1181,0,0,0,CLOSED_15_TRADES_PNL_$-65.04,0.0
EUR/USD,2024-08-23 17:00,SELL,1.1179,0,0,0,CLOSED_15_TRADES_PNL_$-64.86,0.0
EUR/USD,2024-08-23 18:00,SELL,1.1177,0,0,0,CLOSED_15_TRADES_PNL_$-64.51,0.0
EUR/USD,2024-08-23 19:00,SELL,1.1197,0,0,0,CLOSED_15_TRADES_PNL_$-67.32,0.0
EUR/USD,2024-08-23 20:00,SELL,1.1191,0,0,0,CLOSED_15_TRADES_PNL_$-66.44,0.0
EUR/USD,2024-08-23 21:00,SELL,1.1196,0,0,0,CLOSED_15_TRADES_PNL_$-67.14,0.0
EUR/USD,2024-08-23 22:00,SELL,1.1196,0,0,0,CLOSED_15_TRADES_PNL_$-67.14,0.0
EUR/USD,2024-08-23 23:00,SELL,1.1194,0,0,0,CLOSED_15_TRADES_PNL_$-66.97,0.0
EUR/USD,2024-08-26 01:00,SELL,1.1192,0,0,0,CLOSED_15_TRADES_PNL_$-66.61,0.0
EUR/USD,2024-08-26 02:00,SELL,1.1198,0,0,0,CLOSED_15_TRADES_PNL_$-67.49,0.0
EUR/USD,2024-08-26 03:00,SELL,1.1193,0,0,0,CLOSED_15_TRADES_PNL_$-66.79,0.0
EUR/USD,2024-08-26 04:00,SELL,1.1191,0,0,0,CLOSED_15_TRADES_PNL_$-66.44,0.0
EUR/USD,2024-08-26 05:00,SELL,1.1187,0,0,0,CLOSED_15_TRADES_PNL_$-65.91,0.0
EUR/USD,2024-08-26 06:00,SELL,1.1187,0,0,0,CLOSED_15_TRADES_PNL_$-65.91,0.0
EUR/USD,2024-08-26 07:00,SELL,1.1182,0,0,0,CLOSED_15_TRADES_PNL_$-65.21,0.0
EUR/USD,2024-08-26 08:00,SELL,1.1184,0,0,0,CLOSED_15_TRADES_PNL_$-65.56,0.0
EUR/USD,2024-08-26 09:00,SELL,1.1184,0,0,0,CLOSED_15_TRADES_PNL_$-65.56,0.0
EUR/USD,2024-08-26 10:00,SELL,1.1184,0,0,0,CLOSED_15_TRADES_PNL_$-65.56,0.0
EUR/USD,2024-08-26 11:00,SELL,1.1178,0,0,0,CLOSED_15_TRADES_PNL_$-64.69,0.0
EUR/USD,2024-08-26 12:00,SELL,1.1176,0,0,0,CLOSED_15_TRADES_PNL_$-64.34,0.0
EUR/USD,2024-08-26 13:00,SELL,1.1168,0,0,0,CLOSED_14_TRADES_PNL_$-60.33,0.0
EUR/USD,2024-08-26 14:00,SELL,1.1164,0,0,0,CLOSED_13_TRADES_PNL_$-56.86,0.0
EUR/USD,2024-08-26 15:00,SELL,1.1163,0,0,0,CLOSED_13_TRADES_PNL_$-56.71,0.0
