SYMBOL,TIMESTAMP,TYPE,PRICE,RSI,SMA200,ATR,REASON,PROFIT
EURUSD,2024-04-25 14:00,WAIT,1.0695,39.8,0,0,NO_SIGNAL: RSI=39.8 | SMA200=1.07,
EURUSD,2024-04-25 15:00,WAIT,1.0707,48.5,0,0,NO_SIGNAL: RSI=48.5 | SMA200=1.07,
EURUSD,2024-04-25 16:00,WAIT,1.0715,53.5,0,0,NO_SIGNAL: RSI=53.5 | SMA200=1.07,
EURUSD,2024-04-25 17:00,WAIT,1.0724,58.5,0,0,NO_SIGNAL: RSI=58.5 | SMA200=1.07,
EURUSD,2024-04-25 18:00,WAIT,1.0734,63.3,0,0,NO_SIGNAL: RSI=63.3 | SMA200=1.07,
EURUSD,2024-04-25 19:00,WAIT,1.0733,62.4,0,0,NO_SIGNAL: RSI=62.4 | SMA200=1.07,
EURUSD,2024-04-25 20:00,WAIT,1.0731,60.7,0,0,NO_SIGNAL: RSI=60.7 | SMA200=1.07,
EURUSD,2024-04-25 21:00,WAIT,1.0732,61.3,0,0,NO_SIGNAL: RSI=61.3 | SMA200=1.07,
EURUSD,2024-04-25 22:00,WAIT,1.0733,61.9,0,0,NO_SIGNAL: RSI=61.9 | SMA200=1.07,
EURUSD,2024-04-25 23:00,WAIT,1.0732,60.8,0,0,NO_SIGNAL: RSI=60.8 | SMA200=1.07,
EURUSD,2024-04-26 00:00,WAIT,1.0732,60.8,0,0,NO_SIGNAL: RSI=60.8 | SMA200=1.07,
EURUSD,2024-04-26 01:00,WAIT,1.0730,58.5,0,0,NO_SIGNAL: RSI=58.5 | SMA200=1.07,
EURUSD,2024-04-26 02:00,WAIT,1.0731,59.4,0,0,NO_SIGNAL: RSI=59.4 | SMA200=1.07,
EURUSD,2024-04-26 03:00,WAIT,1.0730,58.1,0,0,NO_SIGNAL: RSI=58.1 | SMA200=1.07,
EURUSD,2024-04-26 04:00,WAIT,1.0726,54.4,0,0,NO_SIGNAL: RSI=54.4 | SMA200=1.07,
EURUSD,2024-04-26 05:00,WAIT,1.0726,54.4,0,0,NO_SIGNAL: RSI=54.4 | SMA200=1.07,
EURUSD,2024-04-26 06:00,WAIT,1.0725,53.1,0,0,NO_SIGNAL: RSI=53.1 | SMA200=1.07,
EURUSD,2024-04-26 07:00,WAIT,1.0728,56.5,0,0,NO_SIGNAL: RSI=56.5 | SMA200=1.07,
EURUSD,2024-04-26 08:00,WAIT,1.0738,63.9,0,0,NO_SIGNAL: RSI=63.9 | SMA200=1.07,
EURUSD,2024-04-26 09:00,WAIT,1.0733,58.5,0,0,NO_SIGNAL: RSI=58.5 | SMA200=1.07,
EURUSD,2024-04-26 10:00,WAIT,1.0743,65.6,0,0,NO_SIGNAL: RSI=65.6 | SMA200=1.07,
EURUSD,2024-04-26 11:00,WAIT,1.0739,60.6,0,0,NO_SIGNAL: RSI=60.6 | SMA200=1.07,
EURUSD,2024-04-26 12:00,WAIT,1.0732,54.1,0,0,NO_SIGNAL: RSI=54.1 | SMA200=1.07,
EURUSD,2024-04-26 13:00,WAIT,1.0719,44.5,0,0,NO_SIGNAL: RSI=44.5 | SMA200=1.07,
EURUSD,2024-04-26 14:00,WAIT,1.0720,45.5,0,0,NO_SIGNAL: RSI=45.5 | SMA200=1.07,
EURUSD,2024-04-26 15:00,WAIT,1.0710,39.1,0,0,NO_SIGNAL: RSI=39.1 | SMA200=1.07,
EURUSD,2024-04-26 16:00,WAIT,1.0680,27.2,0,0,NO_SIGNAL: RSI=27.2 | SMA200=1.07,
EURUSD,2024-04-26 17:00,WAIT,1.0691,34.6,0,0,NO_SIGNAL: RSI=34.6 | SMA200=1.07,
EURUSD,2024-04-26 18:00,WAIT,1.0696,38.4,0,0,NO_SIGNAL: RSI=38.4 | SMA200=1.07,
EURUSD,2024-04-26 19:00,WAIT,1.0697,39.1,0,0,NO_SIGNAL: RSI=39.1 | SMA200=1.07,
EURUSD,2024-04-26 20:00,WAIT,1.0709,46.2,0,0,NO_SIGNAL: RSI=46.2 | SMA200=1.07,
EURUSD,2024-04-26 21:00,WAIT,1.0703,43.5,0,0,NO_SIGNAL: RSI=43.5 | SMA200=1.07,
EURUSD,2024-04-26 22:00,WAIT,1.0695,39.9,0,0,NO_SIGNAL: RSI=39.9 | SMA200=1.07,
EURUSD,2024-04-26 23:00,WAIT,1.0699,42.1,0,0,NO_SIGNAL: RSI=42.1 | SMA200=1.07,
EURUSD,2024-04-29 01:00,WAIT,1.0709,48.2,0,0,NO_SIGNAL: RSI=48.2 | SMA200=1.07,
EURUSD,2024-04-29 02:00,WAIT,1.0712,50.1,0,0,NO_SIGNAL: RSI=50.1 | SMA200=1.07,
EURUSD,2024-04-29 03:00,WAIT,1.0718,53.1,0,0,NO_SIGNAL: RSI=53.1 | SMA200=1.07,
EURUSD,2024-04-29 04:00,WAIT,1.0720,54.3,0,0,NO_SIGNAL: RSI=54.3 | SMA200=1.07,
EURUSD,2024-04-29 05:00,WAIT,1.0719,53.6,0,0,NO_SIGNAL: RSI=53.6 | SMA200=1.07,
EURUSD,2024-04-29 06:00,WAIT,1.0733,60.6,0,0,NO_SIGNAL: RSI=60.6 | SMA200=1.07,
EURUSD,2024-04-29 07:00,WAIT,1.0728,57.5,0,0,NO_SIGNAL: RSI=57.5 | SMA200=1.07,
EURUSD,2024-04-29 08:00,WAIT,1.0719,51.8,0,0,NO_SIGNAL: RSI=51.8 | SMA200=1.07,
EURUSD,2024-04-29 09:00,WAIT,1.0719,51.8,0,0,NO_SIGNAL: RSI=51.8 | SMA200=1.07,
EURUSD,2024-04-29 10:00,WAIT,1.0705,44.1,0,0,NO_SIGNAL: RSI=44.1 | SMA200=1.07,
EURUSD,2024-04-29 11:00,WAIT,1.0717,50.7,0,0,NO_SIGNAL: RSI=50.7 | SMA200=1.07,
EURUSD,2024-04-29 12:00,WAIT,1.0720,52.5,0,0,NO_SIGNAL: RSI=52.5 | SMA200=1.07,
EURUSD,2024-04-29 13:00,WAIT,1.0718,51.1,0,0,NO_SIGNAL: RSI=51.1 | SMA200=1.07,
EURUSD,2024-04-29 14:00,WAIT,1.0705,44.4,0,0,NO_SIGNAL: RSI=44.4 | SMA200=1.07,
EURUSD,2024-04-29 15:00,WAIT,1.0702,42.8,0,0,NO_SIGNAL: RSI=42.8 | SMA200=1.07,
EURUSD,2024-04-29 16:00,WAIT,1.0717,51.2,0,0,NO_SIGNAL: RSI=51.2 | SMA200=1.07,
EURUSD,2024-04-29 17:00,WAIT,1.0720,52.9,0,0,NO_SIGNAL: RSI=52.9 | SMA200=1.07,
EURUSD,2024-04-29 18:00,WAIT,1.0730,57.3,0,0,NO_SIGNAL: RSI=57.3 | SMA200=1.07,
EURUSD,2024-04-29 19:00,WAIT,1.0725,54.6,0,0,NO_SIGNAL: RSI=54.6 | SMA200=1.07,
EURUSD,2024-04-29 20:00,WAIT,1.0727,55.7,0,0,NO_SIGNAL: RSI=55.7 | SMA200=1.07,
EURUSD,2024-04-29 21:00,WAIT,1.0724,53.5,0,0,NO_SIGNAL: RSI=53.5 | SMA200=1.07,
EURUSD,2024-04-29 22:00,WAIT,1.0723,52.8,0,0,NO_SIGNAL: RSI=52.8 | SMA200=1.07,
EURUSD,2024-04-29 23:00,WAIT,1.0724,53.5,0,0,NO_SIGNAL: RSI=53.5 | SMA200=1.07,
EURUSD,2024-04-30 00:00,WAIT,1.0720,51.1,0,0,NO_SIGNAL: RSI=51.1 | SMA200=1.07,
EURUSD,2024-04-30 01:00,WAIT,1.0717,48.8,0,0,NO_SIGNAL: RSI=48.8 | SMA200=1.07,
EURUSD,2024-04-30 02:00,WAIT,1.0718,49.6,0,0,NO_SIGNAL: RSI=49.6 | SMA200=1.07,
EURUSD,2024-04-30 03:00,WAIT,1.0711,44.9,0,0,NO_SIGNAL: RSI=44.9 | SMA200=1.07,
EURUSD,2024-04-30 04:00,WAIT,1.0710,44.1,0,0,NO_SIGNAL: RSI=44.1 | SMA200=1.07,
EURUSD,2024-04-30 05:00,WAIT,1.0708,42.6,0,0,NO_SIGNAL: RSI=42.6 | SMA200=1.07,
EURUSD,2024-04-30 06:00,WAIT,1.0709,43.7,0,0,NO_SIGNAL: RSI=43.7 | SMA200=1.07,
EURUSD,2024-04-30 07:00,WAIT,1.0702,39.0,0,0,NO_SIGNAL: RSI=39.0 | SMA200=1.07,
EURUSD,2024-04-30 08:00,WAIT,1.0708,44.3,0,0,NO_SIGNAL: RSI=44.3 | SMA200=1.07,
EURUSD,2024-04-30 09:00,WAIT,1.0709,45.3,0,0,NO_SIGNAL: RSI=45.3 | SMA200=1.07,
EURUSD,2024-04-30 10:00,WAIT,1.0715,50.3,0,0,NO_SIGNAL: RSI=50.3 | SMA200=1.07,
EURUSD,2024-04-30 11:00,WAIT,1.0731,60.9,0,0,NO_SIGNAL: RSI=60.9 | SMA200=1.07,
EURUSD,2024-04-30 12:00,WAIT,1.0731,60.9,0,0,NO_SIGNAL: RSI=60.9 | SMA200=1.07,
EURUSD,2024-04-30 13:00,WAIT,1.0723,54.2,0,0,NO_SIGNAL: RSI=54.2 | SMA200=1.07,
EURUSD,2024-04-30 14:00,WAIT,1.0701,41.0,0,0,NO_SIGNAL: RSI=41.0 | SMA200=1.07,
EURUSD,2024-04-30 15:00,WAIT,1.0705,44.1,0,0,NO_SIGNAL: RSI=44.1 | SMA200=1.07,
EURUSD,2024-04-30 16:00,WAIT,1.0694,38.6,0,0,NO_SIGNAL: RSI=38.6 | SMA200=1.07,
EURUSD,2024-04-30 17:00,WAIT,1.0687,35.8,0,0,NO_SIGNAL: RSI=35.8 | SMA200=1.07,
EURUSD,2024-04-30 18:00,WAIT,1.0683,34.0,0,0,NO_SIGNAL: RSI=34.0 | SMA200=1.07,
EURUSD,2024-04-30 19:00,WAIT,1.0683,34.0,0,0,NO_SIGNAL: RSI=34.0 | SMA200=1.07,
EURUSD,2024-04-30 20:00,WAIT,1.0680,33.0,0,0,NO_SIGNAL: RSI=33.0 | SMA200=1.07,
EURUSD,2024-04-30 21:00,WAIT,1.0675,30.7,0,0,NO_SIGNAL: RSI=30.7 | SMA200=1.07,
EURUSD,2024-04-30 22:00,WAIT,1.0669,28.5,0,0,NO_SIGNAL: RSI=28.5 | SMA200=1.07,
EURUSD,2024-04-30 23:00,WAIT,1.0671,30.6,0,0,NO_SIGNAL: RSI=30.6 | SMA200=1.07,
EURUSD,2024-05-01 00:00,WAIT,1.0671,30.6,0,0,NO_SIGNAL: RSI=30.6 | SMA200=1.07,
EURUSD,2024-05-01 01:00,WAIT,1.0669,29.6,0,0,NO_SIGNAL: RSI=29.6 | SMA200=1.07,
EURUSD,2024-05-01 02:00,WAIT,1.0664,27.7,0,0,NO_SIGNAL: RSI=27.7 | SMA200=1.07,
EURUSD,2024-05-01 03:00,WAIT,1.0663,27.2,0,0,NO_SIGNAL: RSI=27.2 | SMA200=1.07,
EURUSD,2024-05-01 04:00,WAIT,1.0661,26.2,0,0,NO_SIGNAL: RSI=26.2 | SMA200=1.07,
EURUSD,2024-05-01 05:00,WAIT,1.0660,25.7,0,0,NO_SIGNAL: RSI=25.7 | SMA200=1.07,
EURUSD,2024-05-01 06:00,WAIT,1.0659,25.2,0,0,NO_SIGNAL: RSI=25.2 | SMA200=1.07,
EURUSD,2024-05-01 07:00,WAIT,1.0658,24.6,0,0,NO_SIGNAL: RSI=24.6 | SMA200=1.07,
EURUSD,2024-05-01 08:00,WAIT,1.0654,23.0,0,0,NO_SIGNAL: RSI=23.0 | SMA200=1.07,
EURUSD,2024-05-01 09:00,WAIT,1.0664,36.3,0,0,NO_SIGNAL: RSI=36.3 | SMA200=1.07,
EURUSD,2024-05-01 10:00,WAIT,1.0672,44.4,0,0,NO_SIGNAL: RSI=44.4 | SMA200=1.07,
EURUSD,2024-05-01 11:00,WAIT,1.0672,44.4,0,0,NO_SIGNAL: RSI=44.4 | SMA200=1.07,
EURUSD,2024-05-01 12:00,WAIT,1.0672,44.4,0,0,NO_SIGNAL: RSI=44.4 | SMA200=1.07,
EURUSD,2024-05-01 13:00,WAIT,1.0675,46.8,0,0,NO_SIGNAL: RSI=46.8 | SMA200=1.07,
EURUSD,2024-05-01 14:00,WAIT,1.0686,56.9,0,0,NO_SIGNAL: RSI=56.9 | SMA200=1.07,
EURUSD,2024-05-01 15:00,WAIT,1.0686,56.9,0,0,NO_SIGNAL: RSI=56.9 | SMA200=1.07,
EURUSD,2024-05-01 16:00,WAIT,1.0686,56.9,0,0,NO_SIGNAL: RSI=56.9 | SMA200=1.07,
EURUSD,2024-05-01 17:00,WAIT,1.0683,53.1,0,0,NO_SIGNAL: RSI=53.1 | SMA200=1.07,
EURUSD,2024-05-01 18:00,WAIT,1.0675,45.5,0,0,NO_SIGNAL: RSI=45.5 | SMA200=1.07,
EURUSD,2024-05-01 19:00,WAIT,1.0677,47.8,0,0,NO_SIGNAL: RSI=47.8 | SMA200=1.07,
EURUSD,2024-05-01 20:00,WAIT,1.0732,75.1,0,0,NO_SIGNAL: RSI=75.1 | SMA200=1.07,
EURUSD,2024-05-01 21:00,WAIT,1.0693,53.7,0,0,NO_SIGNAL: RSI=53.7 | SMA200=1.07,
EURUSD,2024-05-01 22:00,WAIT,1.0717,61.0,0,0,NO_SIGNAL: RSI=61.0 | SMA200=1.07,
EURUSD,2024-05-01 23:00,WAIT,1.0716,60.5,0,0,NO_SIGNAL: RSI=60.5 | SMA200=1.07,
EURUSD,2024-05-02 00:00,WAIT,1.0720,61.9,0,0,NO_SIGNAL: RSI=61.9 | SMA200=1.07,
EURUSD,2024-05-02 01:00,WAIT,1.0720,61.9,0,0,NO_SIGNAL: RSI=61.9 | SMA200=1.07,
EURUSD,2024-05-02 02:00,WAIT,1.0716,59.5,0,0,NO_SIGNAL: RSI=59.5 | SMA200=1.07,
EURUSD,2024-05-02 03:00,WAIT,1.0718,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-02 04:00,WAIT,1.0722,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-02 05:00,WAIT,1.0718,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-02 06:00,WAIT,1.0722,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-02 07:00,WAIT,1.0720,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-02 08:00,WAIT,1.0720,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-02 09:00,WAIT,1.0718,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-02 10:00,WAIT,1.0709,52.5,0,0,NO_SIGNAL: RSI=52.5 | SMA200=1.07,
EURUSD,2024-05-02 11:00,WAIT,1.0707,51.1,0,0,NO_SIGNAL: RSI=51.1 | SMA200=1.07,
EURUSD,2024-05-02 12:00,WAIT,1.0707,51.1,0,0,NO_SIGNAL: RSI=51.1 | SMA200=1.07,
EURUSD,2024-05-02 13:00,WAIT,1.0705,50.3,0,0,NO_SIGNAL: RSI=50.3 | SMA200=1.07,
EURUSD,2024-05-02 14:00,WAIT,1.0704,49.4,0,0,NO_SIGNAL: RSI=49.4 | SMA200=1.07,
EURUSD,2024-05-02 15:00,WAIT,1.0691,40.8,0,0,NO_SIGNAL: RSI=40.8 | SMA200=1.07,
EURUSD,2024-05-02 16:00,WAIT,1.0693,42.6,0,0,NO_SIGNAL: RSI=42.6 | SMA200=1.07,
EURUSD,2024-05-02 17:00,WAIT,1.0709,53.3,0,0,NO_SIGNAL: RSI=53.3 | SMA200=1.07,
EURUSD,2024-05-02 18:00,WAIT,1.0720,59.2,0,0,NO_SIGNAL: RSI=59.2 | SMA200=1.07,
EURUSD,2024-05-02 19:00,WAIT,1.0722,59.7,0,0,NO_SIGNAL: RSI=59.7 | SMA200=1.07,
EURUSD,2024-05-02 20:00,WAIT,1.0733,64.8,0,0,NO_SIGNAL: RSI=64.8 | SMA200=1.07,
EURUSD,2024-05-02 21:00,WAIT,1.0731,63.1,0,0,NO_SIGNAL: RSI=63.1 | SMA200=1.07,
EURUSD,2024-05-02 22:00,WAIT,1.0728,61.4,0,0,NO_SIGNAL: RSI=61.4 | SMA200=1.07,
EURUSD,2024-05-02 23:00,WAIT,1.0728,61.4,0,0,NO_SIGNAL: RSI=61.4 | SMA200=1.07,
EURUSD,2024-05-03 00:00,WAIT,1.0733,63.7,0,0,NO_SIGNAL: RSI=63.7 | SMA200=1.07,
EURUSD,2024-05-03 01:00,WAIT,1.0733,63.7,0,0,NO_SIGNAL: RSI=63.7 | SMA200=1.07,
EURUSD,2024-05-03 02:00,WAIT,1.0735,64.9,0,0,NO_SIGNAL: RSI=64.9 | SMA200=1.07,
EURUSD,2024-05-03 03:00,WAIT,1.0740,67.3,0,0,NO_SIGNAL: RSI=67.3 | SMA200=1.07,
EURUSD,2024-05-03 04:00,WAIT,1.0737,63.8,0,0,NO_SIGNAL: RSI=63.8 | SMA200=1.07,
EURUSD,2024-05-03 05:00,WAIT,1.0739,65.1,0,0,NO_SIGNAL: RSI=65.1 | SMA200=1.07,
EURUSD,2024-05-03 06:00,WAIT,1.0735,61.5,0,0,NO_SIGNAL: RSI=61.5 | SMA200=1.07,
EURUSD,2024-05-03 07:00,WAIT,1.0739,63.7,0,0,NO_SIGNAL: RSI=63.7 | SMA200=1.07,
EURUSD,2024-05-03 08:00,WAIT,1.0734,58.9,0,0,NO_SIGNAL: RSI=58.9 | SMA200=1.07,
EURUSD,2024-05-03 09:00,WAIT,1.0737,60.5,0,0,NO_SIGNAL: RSI=60.5 | SMA200=1.07,
EURUSD,2024-05-03 10:00,WAIT,1.0746,66.1,0,0,NO_SIGNAL: RSI=66.1 | SMA200=1.07,
EURUSD,2024-05-03 11:00,WAIT,1.0748,67.4,0,0,NO_SIGNAL: RSI=67.4 | SMA200=1.07,
EURUSD,2024-05-03 12:00,WAIT,1.0746,64.8,0,0,NO_SIGNAL: RSI=64.8 | SMA200=1.07,
EURUSD,2024-05-03 13:00,WAIT,1.0749,66.9,0,0,NO_SIGNAL: RSI=66.9 | SMA200=1.07,
EURUSD,2024-05-03 14:00,WAIT,1.0800,82.8,0,0,NO_SIGNAL: RSI=82.8 | SMA200=1.07,
EURUSD,2024-05-03 15:00,WAIT,1.0782,69.6,0,0,NO_SIGNAL: RSI=69.6 | SMA200=1.07,
EURUSD,2024-05-03 16:00,WAIT,1.0770,62.9,0,0,NO_SIGNAL: RSI=62.9 | SMA200=1.07,
EURUSD,2024-05-03 17:00,WAIT,1.0774,64.1,0,0,NO_SIGNAL: RSI=64.1 | SMA200=1.07,
EURUSD,2024-05-03 18:00,WAIT,1.0767,60.1,0,0,NO_SIGNAL: RSI=60.1 | SMA200=1.07,
EURUSD,2024-05-03 19:00,WAIT,1.0770,61.4,0,0,NO_SIGNAL: RSI=61.4 | SMA200=1.07,
EURUSD,2024-05-03 20:00,WAIT,1.0771,61.9,0,0,NO_SIGNAL: RSI=61.9 | SMA200=1.07,
EURUSD,2024-05-03 21:00,WAIT,1.0768,59.7,0,0,NO_SIGNAL: RSI=59.7 | SMA200=1.07,
EURUSD,2024-05-03 22:00,WAIT,1.0767,58.9,0,0,NO_SIGNAL: RSI=58.9 | SMA200=1.07,
EURUSD,2024-05-03 23:00,WAIT,1.0767,58.9,0,0,NO_SIGNAL: RSI=58.9 | SMA200=1.07,
EURUSD,2024-05-06 01:00,WAIT,1.0761,55.0,0,0,NO_SIGNAL: RSI=55.0 | SMA200=1.07,
EURUSD,2024-05-06 02:00,WAIT,1.0770,59.6,0,0,NO_SIGNAL: RSI=59.6 | SMA200=1.07,
EURUSD,2024-05-06 03:00,WAIT,1.0774,61.3,0,0,NO_SIGNAL: RSI=61.3 | SMA200=1.07,
EURUSD,2024-05-06 04:00,WAIT,1.0769,57.9,0,0,NO_SIGNAL: RSI=57.9 | SMA200=1.07,
EURUSD,2024-05-06 05:00,WAIT,1.0768,57.1,0,0,NO_SIGNAL: RSI=57.1 | SMA200=1.07,
EURUSD,2024-05-06 06:00,WAIT,1.0767,56.2,0,0,NO_SIGNAL: RSI=56.2 | SMA200=1.07,
EURUSD,2024-05-06 07:00,WAIT,1.0764,54.4,0,0,NO_SIGNAL: RSI=54.4 | SMA200=1.07,
EURUSD,2024-05-06 08:00,WAIT,1.0767,55.9,0,0,NO_SIGNAL: RSI=55.9 | SMA200=1.07,
EURUSD,2024-05-06 09:00,WAIT,1.0764,54.0,0,0,NO_SIGNAL: RSI=54.0 | SMA200=1.07,
EURUSD,2024-05-06 10:00,WAIT,1.0771,58.6,0,0,NO_SIGNAL: RSI=58.6 | SMA200=1.07,
EURUSD,2024-05-06 11:00,WAIT,1.0774,60.1,0,0,NO_SIGNAL: RSI=60.1 | SMA200=1.07,
EURUSD,2024-05-06 12:00,WAIT,1.0776,61.5,0,0,NO_SIGNAL: RSI=61.5 | SMA200=1.07,
EURUSD,2024-05-06 13:00,WAIT,1.0775,60.3,0,0,NO_SIGNAL: RSI=60.3 | SMA200=1.07,
EURUSD,2024-05-06 14:00,WAIT,1.0790,68.7,0,0,NO_SIGNAL: RSI=68.7 | SMA200=1.07,
EURUSD,2024-05-06 15:00,WAIT,1.0790,68.7,0,0,NO_SIGNAL: RSI=68.7 | SMA200=1.07,
EURUSD,2024-05-06 16:00,WAIT,1.0783,61.7,0,0,NO_SIGNAL: RSI=61.7 | SMA200=1.07,
EURUSD,2024-05-06 17:00,WAIT,1.0781,59.6,0,0,NO_SIGNAL: RSI=59.6 | SMA200=1.07,
EURUSD,2024-05-06 18:00,WAIT,1.0777,56.3,0,0,NO_SIGNAL: RSI=56.3 | SMA200=1.07,
EURUSD,2024-05-06 19:00,WAIT,1.0777,56.3,0,0,NO_SIGNAL: RSI=56.3 | SMA200=1.07,
EURUSD,2024-05-06 20:00,WAIT,1.0778,57.2,0,0,NO_SIGNAL: RSI=57.2 | SMA200=1.07,
EURUSD,2024-05-06 21:00,WAIT,1.0770,49.6,0,0,NO_SIGNAL: RSI=49.6 | SMA200=1.07,
EURUSD,2024-05-06 22:00,WAIT,1.0774,52.5,0,0,NO_SIGNAL: RSI=52.5 | SMA200=1.07,
EURUSD,2024-05-06 23:00,WAIT,1.0772,51.5,0,0,NO_SIGNAL: RSI=51.5 | SMA200=1.07,
EURUSD,2024-05-07 00:00,WAIT,1.0771,50.4,0,0,NO_SIGNAL: RSI=50.4 | SMA200=1.07,
EURUSD,2024-05-07 01:00,WAIT,1.0770,49.2,0,0,NO_SIGNAL: RSI=49.2 | SMA200=1.07,
EURUSD,2024-05-07 02:00,WAIT,1.0778,56.6,0,0,NO_SIGNAL: RSI=56.6 | SMA200=1.07,
EURUSD,2024-05-07 03:00,WAIT,1.0769,48.0,0,0,NO_SIGNAL: RSI=48.0 | SMA200=1.07,
EURUSD,2024-05-07 04:00,WAIT,1.0767,46.1,0,0,NO_SIGNAL: RSI=46.1 | SMA200=1.07,
EURUSD,2024-05-07 05:00,WAIT,1.0771,50.3,0,0,NO_SIGNAL: RSI=50.3 | SMA200=1.07,
EURUSD,2024-05-07 06:00,WAIT,1.0769,48.3,0,0,NO_SIGNAL: RSI=48.3 | SMA200=1.07,
EURUSD,2024-05-07 07:00,WAIT,1.0761,41.9,0,0,NO_SIGNAL: RSI=41.9 | SMA200=1.07,
EURUSD,2024-05-07 08:00,WAIT,1.0767,47.3,0,0,NO_SIGNAL: RSI=47.3 | SMA200=1.07,
EURUSD,2024-05-07 09:00,WAIT,1.0767,47.3,0,0,NO_SIGNAL: RSI=47.3 | SMA200=1.07,
EURUSD,2024-05-07 10:00,WAIT,1.0767,47.3,0,0,NO_SIGNAL: RSI=47.3 | SMA200=1.07,
EURUSD,2024-05-07 11:00,WAIT,1.0762,43.3,0,0,NO_SIGNAL: RSI=43.3 | SMA200=1.07,
EURUSD,2024-05-07 12:00,WAIT,1.0772,52.9,0,0,NO_SIGNAL: RSI=52.9 | SMA200=1.07,
EURUSD,2024-05-07 13:00,WAIT,1.0770,50.8,0,0,NO_SIGNAL: RSI=50.8 | SMA200=1.07,
EURUSD,2024-05-07 14:00,WAIT,1.0779,57.9,0,0,NO_SIGNAL: RSI=57.9 | SMA200=1.07,
EURUSD,2024-05-07 15:00,WAIT,1.0784,0.0,0,0,QUARANTINE_ERRATIC_ERRATIC,
EURUSD,2024-05-07 16:00,WAIT,1.0779,56.6,0,0,NO_SIGNAL: RSI=56.6 | SMA200=1.07,
EURUSD,2024-05-07 17:00,WAIT,1.0771,49.8,0,0,NO_SIGNAL: RSI=49.8 | SMA200=1.07,
EURUSD,2024-05-07 18:00,WAIT,1.0774,51.6,0,0,NO_SIGNAL: RSI=51.6 | SMA200=1.07,
EURUSD,2024-05-07 19:00,WAIT,1.0761,42.7,0,0,NO_SIGNAL: RSI=42.7 | SMA200=1.07,
EURUSD,2024-05-07 20:00,WAIT,1.0754,38.7,0,0,NO_SIGNAL: RSI=38.7 | SMA200=1.07,
EURUSD,2024-05-07 21:00,WAIT,1.0761,44.3,0,0,NO_SIGNAL: RSI=44.3 | SMA200=1.07,
EURUSD,2024-05-07 22:00,WAIT,1.0758,42.9,0,0,NO_SIGNAL: RSI=42.9 | SMA200=1.07,
EURUSD,2024-05-07 23:00,WAIT,1.0758,42.9,0,0,NO_SIGNAL: RSI=42.9 | SMA200=1.07,
EURUSD,2024-05-08 00:00,WAIT,1.0754,40.0,0,0,NO_SIGNAL: RSI=40.0 | SMA200=1.07,
EURUSD,2024-05-08 01:00,WAIT,1.0753,39.2,0,0,NO_SIGNAL: RSI=39.2 | SMA200=1.07,
EURUSD,2024-05-08 02:00,WAIT,1.0750,37.8,0,0,NO_SIGNAL: RSI=37.8 | SMA200=1.07,
EURUSD,2024-05-08 03:00,WAIT,1.0746,35.0,0,0,NO_SIGNAL: RSI=35.0 | SMA200=1.07,
EURUSD,2024-05-08 04:00,WAIT,1.0745,34.3,0,0,NO_SIGNAL: RSI=34.3 | SMA200=1.07,
EURUSD,2024-05-08 05:00,WAIT,1.0745,34.3,0,0,NO_SIGNAL: RSI=34.3 | SMA200=1.07,
EURUSD,2024-05-08 06:00,WAIT,1.0745,34.3,0,0,NO_SIGNAL: RSI=34.3 | SMA200=1.07,
EURUSD,2024-05-08 07:00,WAIT,1.0745,34.3,0,0,NO_SIGNAL: RSI=34.3 | SMA200=1.07,
EURUSD,2024-05-08 08:00,WAIT,1.0747,37.6,0,0,NO_SIGNAL: RSI=37.6 | SMA200=1.07,
EURUSD,2024-05-08 09:00,WAIT,1.0742,33.9,0,0,NO_SIGNAL: RSI=33.9 | SMA200=1.07,
EURUSD,2024-05-08 10:00,WAIT,1.0747,40.2,0,0,NO_SIGNAL: RSI=40.2 | SMA200=1.07,
EURUSD,2024-05-08 11:00,WAIT,1.0755,49.3,0,0,NO_SIGNAL: RSI=49.3 | SMA200=1.07,
EURUSD,2024-05-08 12:00,WAIT,1.0753,47.1,0,0,NO_SIGNAL: RSI=47.1 | SMA200=1.07,
EURUSD,2024-05-08 13:00,WAIT,1.0749,43.9,0,0,NO_SIGNAL: RSI=43.9 | SMA200=1.07,
EURUSD,2024-05-08 14:00,WAIT,1.0752,46.5,0,0,NO_SIGNAL: RSI=46.5 | SMA200=1.07,
EURUSD,2024-05-08 15:00,WAIT,1.0753,47.8,0,0,NO_SIGNAL: RSI=47.8 | SMA200=1.07,
EURUSD,2024-05-08 16:00,WAIT,1.0752,46.6,0,0,NO_SIGNAL: RSI=46.6 | SMA200=1.07,
EURUSD,2024-05-08 17:00,WAIT,1.0757,53.0,0,0,NO_SIGNAL: RSI=53.0 | SMA200=1.07,
